,date,content,score,version,thumbs
50,2021-09-26 10:24:51,"A ideia é boa, mas ter que fazer login o tempo todo é muito chato e não suportar biometria é um atraso.",2,70.3.4,0
51,2021-09-25 17:15:09,"Não tem a carteira do SUS, nem mesmo o número para consulta.",2,70.3.4,0
52,2021-09-25 16:59:29,"Eu que tomei a segunda dose da pfizer diferentemente da primeira que foi astrazenica, não estou conseguindo emitir o comprovante em espanhol...tem um Bug aí neste local....quem tomou a mesma está conseguindo e quem tomou marcas diferentes não consegue imprimir em outro idioma.... URGENTE POR FAVOR TENHO VIAGEM MARCADA",2,70.3.4,0
53,2021-09-25 13:20:45,"Está dando erro pra login, já reinstalei e persiste",2,70.3.4,0
54,2021-09-25 11:47:48,"Governo. Então espere custo alto e baixa qualidade. O aplicativo funciona, mas isso é tudo. O design apresenta falhas e não demonstra ser acessível: a tela de abertura não desaparece quando há conta, além de possuir um efeito que movimenta apenas a parte ""frontal"" da imagem e possuir texto ilegível por conta das cores não contrastantes; o design de navegação (botões, etc.) não é de extrema usabilidade; e o método para gerar ""modo escuro"" apenas inverte cores. Quantos milhões deve ter custado?",2,70.3.4,45
55,2021-09-25 11:36:14,Precisa melhorar muito... ainda tem muita coisa pra corrigir.,2,70.3.4,0
56,2021-09-24 15:31:40,"Precisam melhorar e muito o design deste app, é letra branca com fundo branco... Nao da nem pra ler que eu tenho as duas doses...",2,70.3.4,0
57,2021-09-24 12:15:49,"Esse aplicativo tá maluco, eu tomei a primeira dose da vacina contra o coronavirus da osfox, e no aplicativo tá mostrando que eu tomei da astrazenica, tá errado, eu tomei a osfox.",2,70.3.4,0
58,2021-09-24 10:22:27,Não entendi porque quer acessar minha conta bancária se não tem nada ver,2,70.3.4,0
59,2021-09-24 08:58:40,Precisam resolver a questão que atualmente não permite gerar o Certificado de Vacinação contra COVID para que tomou duas doses no regime de intercambiabilidade (como AstraZeneca + Pfizer),2,70.3.4,0
60,2021-09-23 11:54:25,"App com informações, erradas!!!",2,70.3.4,0
61,2021-09-23 09:53:51,Fala que vai enviar um código por SMS e não chega.,2,70.3.4,0
62,2021-09-22 16:17:34,Eu não entendi porque não pode sair de um usuário para outro usuário criar um novo cadastro???...!!! Então uma família com 7 pessoas precisa de 7 celulares para cada pessoa criar um cadastro em seu celular?? Um filho não consegue acessar no celular dos pais???,2,70.3.4,2
63,2021-09-22 13:46:01,"Aos desenvolvedores deste aplicativo. Por favor, coloque login por impressão digital. Pois a todo momento o app pedi login. Aí tem que está pondo o cpf e senha a todo momento quando fecha a aba do app. Isso só deveria acontecer no primeiro acesso, ou quando o app ficasse vários dias sem ser acessado. Obrigado!",2,70.3.4,0
65,2021-09-22 09:26:47,Dou 1 na valiaçao pois toda vez entra pede senha e a minha sempre dar erro,2,70.3.4,0
66,2021-09-21 09:57:57,"Fica pedindo para fazer login sempre que clico em alguma das ações disponíveis, seja para acessar os dependentes cadastrados, como para visualizar as vacinas.",2,70.3.4,0
67,2021-09-20 21:09:02,"Não aparece a opção de outros idiomas, mais uma propaganda enganosa...",2,70.3.4,0
68,2021-09-20 19:21:44,Deveria ter a opção pra adicionas as vacina já tomada. Os atravéz do CPF mostra todas as vacina que a pessoa já tomou,2,70.3.4,0
69,2021-09-20 14:27:53,"Não consigo acessar nada, péssimo.",2,70.3.4,0
71,2021-09-19 20:18:51,No meu aparelho não está disponível a versão inglês ou espanhol como vejo nos vídeos e tenho as duas doses,2,70.3.4,0
72,2021-09-18 22:05:06,"Aplicativo mal feito. Na carteira de vacinação o dado do número de lote e aplicador da segunda dose está repetido na primeira dose. O PDF gerado está correto. Além de ter que fazer login toda a vez que usa o aplicativo, e não ter opção de abrir o mesmo pela impressão digital. A primeira foi corrigida, mas o login não. Quem usa dark mode não consegue ler o certificado de vacinas,pois a fonte em branco é igual ao fundo.",2,70.3.4,11
73,2021-09-18 17:16:42,Difícil de acessarem,2,70.3.4,0
74,2021-09-18 08:45:38,fraco,2,70.3.4,0
75,2021-09-17 20:17:01,Péssimo aplicativo,2,70.3.4,0
76,2021-09-17 18:18:01,Nao consigo logar,2,70.3.4,0
77,2021-09-17 17:51:01,É impossível recuperar a conta quando os meus dados estão errados. Precisam acertar isso bem rápido.,2,70.3.4,0
78,2021-09-17 15:34:34,Ate o presente nada de registro das duas doses da vacina .,2,70.3.4,0
79,2021-09-17 12:45:56,Sua principal função não funciona!,2,70.3.4,0
82,2021-09-16 05:02:15,"Não salva contatos de emergência e maioria das informações não aparecem nos medicamentos. A ideia é boa, mas precisa evoluir!",2,70.3.4,0
83,2021-09-16 00:29:37,"Duas estrelas pela ideia e base de desenvolvimento. Restantes estrelas quando for colocada as informações que o utente realmente precisa. Sem aparecer o registo das duas doses da vacina Covid que tomei e com a impossibilidade de emitir o certificado de vacinação, a app se torna, no momento, completamente inútil.",2,70.3.4,4
84,2021-09-15 14:32:21,"A proposta é interessante, falta somente colocar pra funcionar corretamente. Tomei a vacina no início de agosto e até agora nada dela aparecer no APP. Aí vai eu andar pra cima e pra baixo com o papel, tendo o celular em mãos.",2,70.3.4,8
85,2021-09-15 13:38:47,"Não consigo criar uma conta, querem que tenhamos uma carteira digital mas fazer um app ruim desse.",2,70.3.4,0
87,2021-09-15 07:19:00,"Falta atualização... meu histórico da vacina do Covid não aparece, já tomei as 2 doses e nada de.aparecer pra mim !!!",2,70.3.4,0
88,2021-09-14 23:39:05,Não aparece as vacinas.So mostra os medicamentos q uso,2,70.3.4,0
89,2021-09-14 19:39:55,NÃO CONSIGO ABRIR ESSE APLICATIVO PARA CARTEIRA DE SAÚDE DIGITAL,2,70.3.4,0
90,2021-09-14 17:50:09,Péssimo aplicativo! As informações da vacina não aparecem,2,70.3.4,0
91,2021-09-14 09:25:06,"Fraca, não é confiável, tomei as duas doses da vacina contra Covid 19 (astrazenica) e na na carteira virtual do SUS só consta a 1a. dose, e não dá opção para correção do fato, ou de fotografar o comprovante de vacinação.",2,70.3.4,0
93,2021-09-13 21:36:54,"Não registrou a segunda dose da vacina contra covid, e tem mais de dois meses que eu a tomei. Ficou devendo muito em eficiência.",2,70.3.4,0
94,2021-09-13 18:14:05,já tomei as 2 vacinas e não consta no app 😡👎👎👎,2,70.3.4,0
95,2021-09-13 12:04:45,"Os dados da vacina está errado, tomei minha primeira dose em junho, já irei tomar a segunda essa semana e no aplicativo consta que tomei mês passado. Nada a ver, já não gostei do app.",2,70.3.4,0
96,2021-09-13 08:42:56,"Não mostra minhas vacinas tomadas , fraco o APP",2,70.3.4,0
97,2021-09-12 21:33:10,"Vai ser útil quando tiver funcionando. Por enquanto está cheio de bugs. Não da para cadastrar os remédios que a pessoa toma, as alergias que tem, etc.",2,70.3.4,0
98,2021-09-12 21:31:24,Eu ja tomei a primeira dose so que nao ta aparecendo,2,70.3.4,0
99,2021-09-12 14:43:16,"Não e tão útil, pode ver seu cartão de vacina ou cartão do SUS, minhas consultas nem aparecem nem a data nem se for agendado, ao contrário nem consigo mais vizualizar.",2,70.3.4,0
100,2021-09-12 14:24:06,Não abre a função de agendamento de consultas.,2,70.3.4,0
101,2021-09-12 14:18:55,"O app deve atualizar, pois já tomei a segunda dose e não aparece no app, em caso de viagem pede o comprovante das duas doses !",2,70.3.4,0
102,2021-09-10 12:51:57,Deveriam liberar a opção para podermos tirar fotos da carteira de vacinação e deixa no APP já que não tem registro nenhum de vacinas nele apenas a do covid sendo que deveria ter todas as vacinas que tomamos já que são exigidas para que todos tomemos ...,2,70.3.4,0
103,2021-09-09 12:34:18,"O aplicativo é até interessante, mas esta com dados incorretos, não aparece minha segunda dose que tomei a quase um mês atrás",2,70.3.4,0
104,2021-09-08 17:03:44,"A única funcionalidade do app é que aparece o cartão, tomei a vacina à quase três meses e ainda não foi registrado nada.",2,70.3.4,0
105,2021-09-08 06:03:18,"Dados desatualizados, não aparece as vacinas tomadas, as consultas na clínica da família, os exames feitos e nem os agendados.",2,70.3.4,0
106,2021-09-07 22:27:21,"Boa noite não aguento mais ,criar uma senha e a senha não ser mais aquela salvo a senha mesmo assim quando vou entrar; me aparece CPF ou senha não cadastrado por isto pesso que os senhores tomem uma providência.",2,70.3.4,0
107,2021-09-07 19:50:41,"Eu tomei a segunda dose da astrazenica, mas simplesmente não consta ainda no app!",2,70.3.4,0
108,2021-09-07 17:13:11,"Falta muito para ficar bom, tem que fazer login toda vez com CPF e senha poderia manter conectado igual ao carteira digita de trânsito, além disso as contas de familiares não ficam conectadas tem que fazer login toda vez melhor remover essa opção inútil. Poderia fazer melhor fazer um único app com todas as funcionalidades dos apps gov.br. Onde o usuário fizesse apenas um único login e pudesse ter acesso a todos os dados tanto online quanto offline.",2,70.3.4,60
109,2021-09-07 06:08:23,Falha muiro ao carregar i certificado de vacinação do COVID.,2,70.3.4,0
111,2021-09-06 09:35:15,👎Impressionante não te o tipo sanguíneo do usuário.🙀,2,70.3.4,0
112,2021-09-05 22:35:52,Percebi que no sistema não consta minhas consultas. Nem exames médicos. Lá parece que nunca tive nada. 🤔🤔😒😒. Onde andaram minhas consultas dos postos e da Uai??? Ao consta vacina e um remédio que comprei na farmácia popular em 2011🤔🤔🤔🤔sem contar que custei consegui abrir.,2,70.3.4,0
113,2021-09-05 21:17:35,"Não aparece a minha 1° dose, ja tem mais de 10 dias que tomei.",2,70.3.4,0
114,2021-09-05 19:23:30,"Quero meu comprovante, mas não consigo entrar e nem trocar a senha..",2,70.3.4,0
115,2021-09-05 13:34:15,Falta Melhorias,2,70.3.4,0
116,2021-09-05 08:27:56,Me desloga todo dia. Pra que?,2,70.3.4,0
117,2021-09-04 21:41:36,Bom. Por enqto,2,70.3.4,0
119,2021-09-04 21:00:59,Poderia passar Ter todas as vacinas. Para simplificar a vida dos sidações brasileiro.,2,70.3.4,0
120,2021-09-04 20:45:50,Boa ideia criar o app mais muitas correções devem ser feitas eu mesmo tentei entrar no app e deu erro se funcionar será ótimo,2,70.3.4,0
121,2021-09-04 20:39:01,Da erro no acesso .,2,70.3.4,0
123,2021-09-04 15:54:45,"Como tudo feito pelo governo, horrível, não guarda os dados do usuário, tem que digitar tudo, todas as veZes,e ficar clicando em figuras, conseguem burocratizar até apps no Brasil",2,70.3.4,2
124,2021-09-03 21:53:34,"Tomei a vacina de Covid ,a muitos dias e mesmo assim minha caderneta de vacinas não aparece se quer as vacinas antigas ,quem dirá a nova. Por favor verifiquem isso.",2,70.3.4,0
125,2021-09-03 19:31:41,"Botão 'avançar' na parte para redefinir senha não está funcionando, estou sem acesso por decorrência disso.",2,70.3.4,0
126,2021-09-03 19:25:03,"O aplicativo pede para logar toda vez que você tenta fazer uma operação dentro do aplicativo. Cadastrei minha família e sequer consigo acessar dados deles, pois também pede para logar e quando faço, zera tudo.",2,70.3.4,6
127,2021-09-03 18:22:21,Não consegui fazer o aplicativo.,2,70.3.4,0
128,2021-09-03 12:48:07,Os dados da vacinação constam no aplicativo do município de SP mas não aparece no apñicativo do Ministério... dão o prazo de 10 dias e após os 10 dias nada...,2,70.3.4,0
129,2021-09-03 11:28:28,A ideia do aplicativo é boa mas só mostra a vacina do covid tomada. Fiz uma cirurgia e tive 2 internações pelo SUS em 2019 e não consta nós registros .,2,70.3.4,0
130,2021-09-03 09:18:54,"Toda vez que entra no app pede para logar, tem que melhorar isso.",2,70.3.4,0
131,2021-09-02 06:52:59,"Aplicativo totalmente desatualizado, já tomei a segunda dose da vacina pro covid a mais de mês e ainda aparece somente uma. Isso é BRASIL.",2,70.3.4,0
132,2021-09-02 00:46:48,"Não consigo redefinir minha senha. E ainda bloquearam o meu acesso, e não consigo resolver. A pag sempre dar erro. App, só aparece a data da vacina de covid19, mas o certificado não aparece. E ao entrar para ver os dados de minha vó, aparece a data da segunda dose errada, assim, a impossibilitando de tomar a terceira dose em Salvador na data recomendada, q é de 6 meses.",2,70.3.4,146
133,2021-09-01 19:38:26,"Não apresenta nenhuma informação que não seja ligada a covid, se funcionasse seria perfeito.",2,70.3.4,0
134,2021-09-01 19:20:39,Não está funcionando no Android 12,2,70.3.4,0
135,2021-09-01 13:51:25,A ideia é ótima. Mas lento aplicativo e ainda a carteira digital de vacinação com comprovante QR não finaliza o pedido de emissão.,2,70.3.4,0
137,2021-08-31 20:46:52,"Aplicativo ruim igual ao governo, parece que foi feito por uma pessoa que acabou de cair da laje, como podem colocar uma fonte azul clara num fundo branco, meu deus, não dá pra ver metade do aplicativo",2,70.3.4,3
138,2021-08-31 19:43:32,"Emite apenas o certificado de vacinação digital, o certificado que pode ser emitido até em inglês ou espanhol, não está emitindo.",2,70.3.4,0
139,2021-08-31 09:46:56,"A ideia é boa. Mas fiquei preocupada na aba de medicamentos, pois aparecem medicamentos retirados ""por mim"" em 2018 em outro estado em que nunca estive, como assim? Seria bug do sistema ou minha CNS foi usada por outros?",2,70.3.4,0
140,2021-08-31 09:15:24,"O app apagou meu histórico de retirada de medicamentos da Riofarmes, só consta agora a vacinação da covid-19 , pelo menos meus dados estão corretos.",2,70.2.9,0
141,2021-08-31 07:34:08,O aplicativo está com defeito. Quando solicitado pra ver as vacinas contra covid aparece e logo some. Não deixa do um acesso estável,2,70.2.9,0
142,2021-08-30 22:48:07,"Abri o aplicativo, mas na hora de ver meu histórico de vacinas, não aparece nada..",2,70.2.9,0
143,2021-08-30 16:54:20,"Funcional, mas poderia haver opção de fazer o envio do comprovante de vacinação para atualização manual, haja vista que a vacina informada não foi a que tomei, e já recebi as duas doses, ao contrário do que o app informa.",2,70.2.9,1
144,2021-08-30 15:20:41,A intenção do aplicativo é excelente. Porém não consegue cumprir com o prometido.,2,70.2.9,0
145,2021-08-30 12:03:21,"Antes de eu tomar a segunda dose da vacina do covid, estava certinho, agora, tanto a primeira quanto a segunda doses são do mesmo número, mesmo lote, mesmo local de vacinação, tudo errado!!!",2,70.2.7,0
146,2021-08-30 11:38:29,Não consigo completar o acesso,2,70.2.9,0
147,2021-08-30 11:28:47,Demora muito para entrar,2,70.2.9,0
148,2021-08-30 10:56:08,"O aplicativo é bom, mas tem MUITO a melhorar, pois apresenta vários bugs.",2,70.2.9,0
150,2021-08-30 08:19:33,"A ideia é ótima, porém não está funcionando não consigo mais visualizar minha carteirinha de vacinação, se em um estabelecimento me pedem e só tenho o aplicativo para mostrar não consigo. Repito a ideia é ótima, facilita muito mas precisa funcionar direito.",2,70.2.9,0
151,2021-08-30 07:36:48,"Poderia ter a opção de memorizar a senha, pra ou leitor de digital. Já precisei do aplicativo pra repassar meus dados pra um atendimentos, por causa do mmento é da agonia não conseguia digitar a senha.",2,70.2.9,1
152,2021-08-29 16:31:50,É ruim. A intenção é boa. Mas nao é funcional.,2,70.2.9,0
153,2021-08-29 15:59:08,"Bom, mas precisa de atualizações, pois tem muitos problemas e um deles e ficar saindo da conta.",2,70.2.9,0
154,2021-08-29 12:49:35,"Por que aplicativos do governo federal nunca funcionam sem falhas? NADA QUE JA FIZ NO SUS APARECE NESSE APP. Nem doses de vacina, nada!",2,70.2.9,0
155,2021-08-28 22:56:53,"Aparecem os dados, mas não se consegue o certificado - ""documento não disponível"" .",2,70.2.9,0
156,2021-08-28 21:50:23,Não consigo recuperar minha senha,2,70.2.9,0
157,2021-08-28 21:47:08,Eu não estou conseguindo gerar o certificado.,2,70.2.9,0
158,2021-08-28 21:16:18,"Pense num aplicativo ruim. A ideia poderia ser boa se funcionasse. Mas, surpresa seria se desse certo. Pois tudo que esse governo implementa de início é um caos.",2,70.2.9,0
159,2021-08-28 21:12:12,"A ideia é boa, mas é praticamente impossível acessar o aplicativo. Já tentei fazer login inúmeras vezes e nada de conseguir, desse jeito o app não tem utilidade nenhuma. Arrumem isso, por favor.",2,70.2.9,0
160,2021-08-28 21:11:41,"Até hoje não foi atualizado o meu certificado de vacinação, aparece apenas a segunda dose.",2,70.2.9,0
161,2021-08-28 21:08:58,"MT lentidão, trava constantemente",2,70.2.9,0
162,2021-08-28 21:08:36,"Duas estrelas pelo empenho dos programadores, mas o aplicativo não funciona essa bugado. Simplesmente não tem como fazer o login",2,70.2.9,0
163,2021-08-28 21:07:48,"O aplicativo não fornece as informações de internações, medicamentos. Fui internada em março/21 com covid e não aparece nada . Não aparece nem que testei positivo. Tem muito a melhorar",2,70.2.9,0
164,2021-08-28 14:56:03,Me vacinei contra a aCovie19 há mais de 22 dias e ainda não atualizaram meu cadastro!!!,2,70.2.9,1
165,2021-08-28 13:21:52,Parece que app é bem construído. Bem prático.,2,70.2.9,1
166,2021-08-28 11:17:17,"O app deve ser melhorado, nem sempre abre mostrando as doses de vacinas ja tomadas.",2,70.2.9,0
167,2021-08-28 00:39:48,Lento e cheio de erros,2,70.2.9,0
168,2021-08-28 00:35:18,O app é muito lento!,2,70.2.9,0
169,2021-08-28 00:21:06,"Cheio de bugs. Além disso, tomei a vacina da Covid há 2 meses e ainda não aparece nada.",2,70.2.9,0
170,2021-08-28 00:11:17,"A ideia do aplicativo é boa, mas demora muito para responder a qualquer comando, não aceitou minha senha, tive que trocar a senha e demorou a reconhecer a minha conta. Melhorem esse aplicativo se não eu acabo ficando 3 anos e meio mexendo em apenas uma aba nele.",2,70.2.9,0
171,2021-08-27 19:59:04,Super complicado para abrir a conta..coloquei o CPF e diz que já sou cadastrado ..estranho ! Pois baixei este APP hoje ( 27/08 ) e nem cadastro eu tinha feito antes...,2,70.2.9,0
172,2021-08-27 19:29:02,"Eles não atualizam a carteira de vacinação. Já abri chamados e não houve nenhum retorno. Com pequenas correções e o lançamento de dados dentro de prazos, o app poderá ser uma boa ferramenta.",2,70.2.9,0
173,2021-08-27 14:34:45,"Não sei quem foi o desenvolvedor, mas com certeza poderia ter feito algo mais otimizado... O app sofre pra abrir qualquer tela",2,70.2.9,0
175,2021-08-27 12:48:28,Tem um pouquinho de bug viu.. :/,2,70.2.9,0
176,2021-08-27 12:33:55,"Infelizmente foi lançado a vacinação de covid19 errada, a 1 dose Butantã Coravac e a 2 dose Covisheld, já estive no posto de saúde onde fui vacinado solicitando a correção e até agora nada já se passaram 3 meses. Fora que neste aplicativo so apresenta os remédios comprado pela farmacia popular. Precisa melhorar....",2,70.2.9,0
177,2021-08-27 12:19:41,"A ideia é boa mais não funciona perfeitamente. As minhas doses da vacina da Covid-19 demoraram muito pra ser cadastrada, e meu certificado está com nome de outra pessoa. Aplicativo cheio de bug.",2,70.2.9,0
178,2021-08-27 11:45:26,"Precisa ser melhorado, às informações sobre a vacina não permanece constante, e às vezes incompleta.",2,70.2.9,0
179,2021-08-27 10:23:39,"Tá ruim,ele explica como recuperar a senha mas a forma explicada não funciona.",2,70.2.9,0
180,2021-08-27 08:37:12,O sistema não atualiza e TODAS as vezes tenho que ficar logando.,2,70.2.9,0
181,2021-08-27 07:44:36,Não funciona.,2,70.2.9,0
182,2021-08-26 20:15:49,O QR code não funciona não consigo fazer a leitura nem pelo aplicativo atraves do valida QRC nem de qq outro aplicativo de leitura de QR code,2,70.2.9,0
183,2021-08-26 14:09:57,"Como alimentar os dados? Deveria ser automático, todos os exames, consultas, doações de sangue, no meu não consta nada...",2,70.2.9,0
184,2021-08-25 16:35:01,pessimo,2,70.2.9,0
185,2021-08-24 20:11:12,A opção para exibição do certificado de vacinação covid em ingles e espanhol não é exibida no app. Somente consigo o certificado em português.,2,70.2.9,0
187,2021-08-24 10:26:57,"O intuito do App é bom, mas precisa ser melhorado. Não fica registro de nada, apenas da vacina da Covid e nem o certificado está gerando. Só fica pensando e dá erro.",2,70.2.9,0
188,2021-08-24 08:52:21,"A ideia é boa, mas não atualiza nenhum atendimento. Além disso, a única vacina que consta é a de Covid-19 e o pdf não abre de jeito nenhum.",2,70.2.9,0
189,2021-08-24 01:29:55,"Deveria melhorar: A proposta do app é boa, porém não está atualizando. Eu tomei as duas doses da vacina e só consta uma dose nesse sistema.",2,70.2.9,0
190,2021-08-24 00:29:12,Trava muito. Não estou conseguindo baixar o certificado de vacinação de maneira nenhuma. É preciso resolver esses bugs no sistema.,2,70.2.9,0
191,2021-08-23 20:49:41,Tão lento que não consigo obter o PDF da carteirinha de vacinação. Uma pena mesmo...tinha tudo para ser um bom app,2,70.2.9,1
192,2021-08-23 15:02:15,"OK, VAMOS LÁ... - Não permanece logado, toda vez que entra no app é preciso fazer login - Carteira Digital de Vacinação não funciona/não entra",2,70.2.9,0
