,date,content,score,version,thumbs
83,2021-09-16 10:39:11,Tomei a 2° dose em 12/07 e ainda não está atualizado no Conecte SUS.,3,70.3.4,0
84,2021-09-16 09:23:11,"Já me vacinei na segunda dose e ainda não foi atualizado, só aparece a primeira",3,70.3.4,0
85,2021-09-16 07:55:55,Não funciona as vezes,3,70.3.4,0
86,2021-09-16 07:46:37,Aplicativo toda vez qu vai acessar precisas fazer o longa tem que colocar o cpf a senhar muito chato isso.,3,70.3.4,0
87,2021-09-16 07:30:02,"Só apareceu minha segunda dose, deveria ter uma opção para atualizar os dados.",3,70.3.4,0
89,2021-09-15 18:47:07,Não consigo acessar a minha esposa cadastrada dentro do aplicativo... dá uma mensagem de que o meu tempo expirou e desconecta... o que fazer,3,70.3.4,0
90,2021-09-15 13:11:25,"Aplicativo bom mas está com um bug grave: na parte de EXAMES estou vendo exames de outra pessoa, incluindo dados pessoais. Favor ajustar.",3,70.3.4,0
91,2021-09-15 09:40:40,MORNO E AMARGO.,3,70.3.4,0
92,2021-09-15 04:23:46,"Esse ""App"" não é exatamente um App, ele é um WebView do site Conect SuS, por isso não da pra usar impressão digital e outras coisas. Tão na hora de usar RetroArt.",3,70.3.4,1
93,2021-09-14 21:31:23,"Gostei muito, apesar de constar somente os dados da Covid. Deveria apresentar Todas as Vacinas Tomadas.",3,70.3.4,0
94,2021-09-14 18:59:53,Falta opçao compartilhar certificado,3,70.3.4,0
96,2021-09-14 10:45:28,Tem que melhorar algumas coisas com local de vacinação tipo nome da cidade no meu caso está errado moro em Açailândia-Ma e no APP aparece outra cidade do Maranhão,3,70.3.4,0
97,2021-09-14 09:22:32,"Por enguanto sò funciona para a vacina da covid. 👍 Pode ficar melhor e funcionar no lugar do sisreg. 😊Assim poderiamos nos mesmos marcarmos nossas consultas e exames sem precisar depender de terceiros para isso, e assim poderiamos ter controle e escolher a vaga no hospital onde tem o exame que precisamos fazer. Hà sim.... Eu gostaria de saber que numero è esse de CNS? Que aparece pra gente. Pois meu numero de cartão do sus è outro.",3,70.3.4,0
98,2021-09-14 08:20:47,"Quando a gente adiciona um familiar não tem a opção de colocar como irmã ou irmão, e pq que não informam aos que enviam dados que eles estão duplicados ou triplicados, para que os conserte???",3,70.3.4,0
99,2021-09-13 18:34:55,A única coisa que funciona nesse app é a carteira de vacinação digital. Deveriam testar antes as outras funcionalidade para aí sim colocar no app.,3,70.3.4,0
101,2021-09-13 10:54:47,10 dias que tomei 2° dose e não apareceu ainda no App.,3,70.3.4,0
102,2021-09-12 01:11:47,Vive travando e dificultando acesso,3,70.3.4,0
103,2021-09-11 16:03:58,"Vou dar três estrelas pois não tem muita informação!Eu tomei várias vacinas esse Ano e só vi a da covit! Histórico de consulta particular também não Tem!Exames também não! Deveria ter como informar o que falta no Sus,o tempo de espera para consulta ou exame!",3,70.3.4,0
104,2021-09-11 10:24:31,"Seria ótimo se funcionasse para agendar consulta, pois ninguém ia precisar dormir em fila pra quando chegar acabar as senhas.",3,70.3.4,0
105,2021-09-11 08:02:07,"Poderia mostrar as vacinas, como por exemplo a antigripal. Outra observação é que tem que ficar fazendo login. A sessão encerra sem o usuário finalizar, torna o uso cansativo.",3,70.3.4,2
106,2021-09-11 00:19:31,Falhas de acesso,3,70.3.4,0
107,2021-09-10 10:50:35,Quando funciona é bom,3,70.3.4,0
108,2021-09-09 18:43:00,"Não consigo validar o CAPTCHA, eu marco e o app diz q não foi marcado. Bugando!",3,70.3.4,0
109,2021-09-09 12:08:10,Poderiam implantar a opção de autenticação por biometria.,3,70.3.4,0
110,2021-09-08 21:12:48,Gostei.. Mas a maioria das pessoas nem sabe que existe. Aplicativo pouco divulgado! Coloquem essa coisa pra funcionar!!,3,70.3.4,0
111,2021-09-08 14:22:55,"Nossa o APP é horrível,o código de verificação não chega por nada nesse mundo,e não é minha Internet....",3,70.3.4,0
112,2021-09-08 09:48:46,Bom,3,70.3.4,0
114,2021-09-07 18:53:04,"olha, poderia melhorar muito, toda vez que entro pede para fazer login, não aparece todos medicamentos só algums, não aparece meus exames e etc",3,70.3.4,0
115,2021-09-07 14:51:15,"Cadê a opção pra informar o tipo sanguíneo no app, Conecte SUS? Informação muito importante.",3,70.3.4,0
116,2021-09-07 08:54:48,Estava indo bem mas o certificado de vacinaçao nao esta respondendo,3,70.3.4,0
117,2021-09-06 19:10:47,Não é possível gerar o certificado de vacinação contra a Covid-19.,3,70.3.4,0
118,2021-09-06 12:07:49,"Eu estou tentando uma 2 via da carteira da vacinação do Covid. Não consigo acessar minha conta , pois esqueci minha senha. Não consigo recuperar a senha.",3,70.3.4,0
119,2021-09-05 15:42:19,"Por se tratar de um app que faz parte do meu.gov.br, deveria ter acesso rapido como a Consulta da cnh digital. Não precisando de internet e só colocando a digital. Fica a dica ao desenvolvedores do app. Simples e rapido. Sem dizer que conecte sus é cheio de bugs.",3,70.3.4,17
120,2021-09-05 11:38:45,Funcionalidade indispensável é manter o usuário logado no aparelho conhecido. Como problema cito a carteira de vacinação que não aparece com a opção de vários idiomas (certificado Covid) como anunciado na imprensa. As minhas duas doses estão corretamente cadastradas.,3,70.3.4,52
121,2021-09-05 00:04:51,Muito ruim de usar.,3,70.3.4,0
122,2021-09-04 10:51:29,"O app é bom, leve e fácil de usar porém está com um erro na guia ""registros e contatos"" pois não está mantendo os registro de pressão arterial e glicose, apenas o imc está ficando registrado. A funcionalidade da carteira de vacinação está funcionando normalmente.",3,70.3.4,3
124,2021-09-03 11:26:42,"Falta poder logar com a digital, e horrível toda vez que abre o aplicativo depois de um tempo ter que colocar o CPF e a senha novamente, não existe a opção de deixar salvo a senha e o CPF para logar automaticamente ou a opção de não deslogar depois de um certo período, de resto até que é bom!",3,70.3.4,101
125,2021-09-03 08:50:13,"Teria que poder colocar uma senha mais fácil pra acessar ou app ou até a digital, pois toda hora expira a seção e tem que lembrar aquela senha cheia de regrinhas. (Símbolo, letra, sendo uma maiuscula) tem que lembrar dos velhos que já estão com memória curta. Fica a dica",3,70.3.4,28
126,2021-09-03 08:21:18,Falta tema preto,3,70.3.4,0
128,2021-09-02 22:02:06,Aplicativo apresenta falha ao tentar baixar carteira digital,3,70.3.4,0
129,2021-09-02 20:17:55,"O app tem tudo pra ser bom mas fica a desejar, sou doadora de sangue e não aparece minhas doações, na vdd não aparece nada al da vacina. Espero que melhore logo",3,70.3.4,0
130,2021-09-02 15:26:03,"Estou tentando gerar o Certificado Nacional de Vacinação e não consigo, o app não carrega e trava.",3,70.3.4,0
131,2021-09-02 13:31:57,"Aplicativo não está atualizado, já tomei as duas doses e só aparece a 1°",3,70.3.4,0
132,2021-09-02 13:21:01,Eu tomei a segunda dose da Pfizer há duas semanas e ainda não aparece na minha carteira de vacinação. 😠,3,70.3.4,0
133,2021-09-02 08:47:07,"Ideia boa. Funcionamento não. A atualização do dia 30/31, não entra. Já reinstalei e continua com a atualização anterior. Preciso do certificado de vacina em Inglês e não consigo.",3,70.3.4,6
134,2021-09-02 07:08:23,"Por enquanto o aplicativo deveria se chamar apenas Carteira de Vacinação Digital pois é o que oferece de principal. Maior problema que estou tendo é que a conta não fica logada, todo dia diz que a sessão expirou e é necessário fazer login novamente, sem a opção de utilizar o leitor de digital para logar.",3,70.3.4,678
135,2021-09-01 23:09:12,A proposta do aplicativo é boa porém não aparece ainda os registros das vacinas que já foram realizadas e nem consultas médicas. Espero que numa próxima atualização melhore.,3,70.3.4,2
137,2021-09-01 14:11:36,Não consigo olhar a minha carteira de vacinação pelo aplicativo,3,70.3.4,0
138,2021-09-01 13:54:30,"Demora muito pra carregar, não é bom, tem muita coisa pra melhorar",3,70.3.4,0
139,2021-09-01 12:29:18,Aplicativo com muitas falhas para serem corrigidas ainda,3,70.3.4,0
140,2021-09-01 10:57:56,"O aplicativo é bom, mas tem um problema irritante: cada vez que saímos temos que logar novamente. Não salva os dados de login.",3,70.3.4,2
141,2021-09-01 10:11:52,"Bom para início de utilização.Faltam muitas informações, outras que haviam foram removidas ou não estão disponiveis. Um dia será eficiente e confiável, se completo com todas as informações dos usuários.",3,70.3.4,4
142,2021-09-01 09:56:31,Não consta minha segunda dose da vacina de Covid. Faz um mês que tomei e até agora nada. Alguém mais está com o mesmo problema?,3,70.3.4,0
143,2021-09-01 09:55:57,Não atualiza as informações.,3,70.3.4,0
144,2021-09-01 07:53:32,"Única coisa que me incomodou foi que quando uso o botão voltar, direto do celular e não o voltar do app, ele não executa a ação",3,70.3.4,0
146,2021-08-31 22:12:08,Corrigiram os dados conforme solicitado.,3,70.3.4,0
147,2021-08-31 21:33:17,Alterei o comentário pois apareceu minha 2a dose da vacina. Mas as outras vacinas ainda não. Espero que melhorem e coloquem todas as vacinas que aparecem no app E saúde no estado de São Paulo.,3,70.3.4,1
148,2021-08-31 19:40:49,"O aplicativo está no caminho certo, porém tem que melhorar. O Município deve utilizar o aplicativo como meio de comunicação com os cidadãos. Disponibilidade de vacinas, horários e local. Também não consigo cadastrar os telefones de emergência, alergias e outras coisas.",3,70.3.4,73
150,2021-08-31 13:12:40,estou tentando fazer uso ....mais não conequitou nada ainda ...nem vacinas .....vou aguardar .....,3,70.3.4,0
152,2021-08-31 12:31:03,Apresenta lentidão.,3,70.3.4,0
153,2021-08-31 09:03:48,Bom dia o app nao atualizou minha vacinas nao sei porque acho que ja deveria ter atualizado pq o posto de vacina ja atualizou segundo fui informado.espero q atualizem,3,70.2.9,0
154,2021-08-31 08:49:19,"Nao atualiza informações de vacinação , de exames. Tomei a vacina da COVID 19 em Sao Gonçalo/RJ dia 13/06/21 e ate agora nao mistra no app , fiz carias consultas em Maricá/RJ, peguei remédios na farmácia do posto de saúde em Maricá/EJ e também nao mostra. Estou preocupado com o comprovante de vacinação da covid19 que nao mostra e nenhuma outra.",3,70.2.9,7
155,2021-08-31 08:31:15,"Não consigo adicionar meus filhos, diz que já estão cadastrados, como? Um menor e uma especial com PC. Ou tenho que sair da minha conta e fazer uma conta para cada um? No aplicativo não tem como formular minha pergunta, só resposta para as perguntas formuladas pelo SUS.",3,70.2.9,0
156,2021-08-31 00:14:00,"A proposta é boa, mas como todo aplicativo do governo, é MUITO mal otimizado. O problema sistemático da troca de telas é resultado de uma programação mal feita, e pouca compactação. O aplicativo é pesado, trava muito, e não fica logado no celular.",3,70.2.9,1
157,2021-08-30 19:50:59,Qual a necessidade de um aplicativo tão pesado ?,3,70.2.9,0
158,2021-08-30 17:54:53,Vc entra no app mais não dá opção de marcar ou agendar consulta,3,70.2.9,0
159,2021-08-30 14:44:34,A ideia é boa. Mas não funciona bem. Não consigo acessar a carteira digital para imprimir.,3,70.2.9,0
161,2021-08-30 12:38:22,O aplicativo apresenta diferença no lote de vacina do COVID. Além de que não conseguimos baixar o cartão de vacinação,3,70.2.9,0
162,2021-08-30 08:01:10,"O comprovante da vacina covid19 aparece, mas não se consegue imprimi-lo. Aparece mensagem de erro e pede para tentar mais tarde. Fica o tempo todo assim",3,70.2.9,0
163,2021-08-29 23:24:43,Dificuldade em utilizar este app para outros membros da familia,3,70.2.9,0
164,2021-08-29 23:09:25,"Lento, mas ok.",3,70.2.9,0
165,2021-08-29 22:27:09,Olá! Minha vacina está incorreta no aplicativo. Como proceder?,3,70.2.9,0
166,2021-08-29 20:10:32,"A ideia deste aplicativo é excelente. Mas muito confuso o cadastro. A mensagem diz que o cadastro foi realizado com sucesso, não pede para cadastrar senha. Depois pede senha para entrar. Daí pede recuperação de senha e aparece um número de celular errado, que não dá para corrigir porque não tem como entrar. Finalmente bloqueou a conta e agora não dá para entrar mesmo!",3,70.2.9,219
167,2021-08-29 17:59:09,"A ideia é ótima, mas o app possui muitos bugs. O pior deles é a área de cadastrar números de contato. Ele não me deixa cadastrar e quando deixa, não aparece na tela de contatos cadastrados.",3,70.2.9,1
168,2021-08-29 15:40:43,O App não esta gerando PDF dos resultados nem da carteira de vacinação.,3,70.2.9,0
169,2021-08-29 11:21:14,"Teste, 1,2,3...",3,70.2.9,0
170,2021-08-29 10:42:49,Muito lento.,3,70.2.9,0
171,2021-08-29 08:48:16,Tomei as duas doses da astrazenica e só está aparecendo só uma.,3,70.2.9,0
172,2021-08-29 01:43:55,"Acho que já é hora de mostrar as outras vacinas além da covid, preciso atualizar as minhas mas não sei quais devo tomar pq o aplicativo não mostra. Aliás não mostra nada além de covid. Exames, doações de sangue, etc. Tudo sumiu. Problemático um app com uma responsabilidade tão grande não cumprir o que promete.",3,70.2.9,0
173,2021-08-28 23:32:48,"Só uma coisa, se a vacina covid é dose unica ou dupla, pq o certificado tem validade só para o dia??? Isso me dá mt medo do que pode estar por vir. Q seja sem prazo. Isso nos deixa inseguros.",3,70.2.9,0
174,2021-08-28 22:59:24,Não consegui o certificado de vacinação,3,70.2.9,0
175,2021-08-28 22:07:29,Não tem informações nenhuma ainda.,3,70.2.9,0
176,2021-08-28 21:10:30,Não está mostrando as vacinas exames realizados nem os medicamentos,3,70.2.9,0
177,2021-08-28 21:08:47,O aplicativo deveria ter tradução para o Inglês para uso em viagens internacionais.,3,70.2.9,0
178,2021-08-28 19:01:30,Bom,3,70.2.9,0
179,2021-08-28 18:04:21,Tá faltando informações minhas só tem a a informação da vacina da covid esse aplicativo deverua ser feito pra ter todas suas informações mais não tem absolutamente nada ele sever pra nada para mim não tem nenhuma informação .,3,70.2.9,0
180,2021-08-28 12:41:15,O app é interessante mais poderia ser melhor se podesse adicionar todos os nossos procedimentos feito nós postos de saúde e podesse adicionar todas as vacinas que já tomamos independente da covid 19,3,70.2.9,1
181,2021-08-27 21:29:30,"Boa noite, não consigo mais visualizar as vacinas, após a segunda dose.",3,70.2.9,0
182,2021-08-27 21:26:25,"A ideia é boa, pena que não funciona do jeito que deveria. Não consigo nem baixar o comprovante de vacinação, porque simplesmente desapareceu!!!",3,70.2.9,1
183,2021-08-27 20:35:43,Já tomei as duas doses da vacina 29/07. Sistema ainda não está atualizado. Não há opção de zoom da tela com as informações da vacina. Necessário gerar um PDF para poder enxergar.,3,70.2.9,0
184,2021-08-27 20:30:52,"Boa interface, mas não mostra comprovante de vacinação contra covid, como se eu nunca tivesse me vacinado",3,70.2.9,0
185,2021-08-27 19:37:24,"O app é novo e será de grande proveito para a sociedade. As funcionalidades ainda estão limitadas, mas acredito que em pouco tempo o serviço terá grandes melhorias.",3,70.2.9,0
186,2021-08-27 12:17:04,A proposta do app é muito boa mas o app em si precisa de muitos reparos ainda,3,70.2.9,0
187,2021-08-27 11:16:37,Não estou conseguindo mudar o idioma do comprovante de vacinação.,3,70.2.9,0
188,2021-08-27 10:23:42,O app é bom! Melhor que carregar o comprovante original pra cima e pra baixo,3,70.2.9,0
189,2021-08-27 10:03:38,"1/2 boca, a idéia é boa. O negócio é continuar gerando empregos, seja com qual app for. Sorte a empresa desenvolvedora e bons lucros.",3,70.2.9,0
190,2021-08-27 09:46:04,Quase 30 dias q tomei a primeira dose da vacina e ainda não consta no App.,3,70.2.9,0
192,2021-08-26 13:02:43,"Tive sorte. As duas doses que tomei estão registradas no app. Mas nada mais eu consegui fazer, nenhum dado meu eu consegui atualizar ou incluir.",3,70.2.9,0
193,2021-08-24 23:12:46,"O certificado de vacinação contra Covid19 em ambos os idiomas, está sendo emitido com data (ano) de validade errado. Queiram por gentileza verificar. Segue inf. do certificado: Certificado válido até: 31/07/2121",3,70.2.9,0
194,2021-08-24 12:15:40,"Aqui aparece o registro das vacinas, mas na hora de emitir o PDF, simplesmente buga e fica carregando eternamente...",3,70.2.9,0
195,2021-08-22 14:51:19,"O aplicativo seria maravilhoso se realmente cumprisse o que promete, meus dados no posto foram atualizados recentemente e nada consta no aplicativo, doações de sangue aparecem como se eu nunca tivesse doado sangue e os procedimentos que já realizei no posto de saúde também não aparecem. A opção de fazer agendamentos nem carrega. Surgiu como uma forma de facilitar a vida do cidadão, mas até agora nada.",3,70.2.9,155
196,2021-08-22 11:35:42,"A consulta da posição na fila de transplante nunca funciona, sempre diz que é para tentar mais tarde, corrijam essa funcionalidade.",3,70.2.9,0
198,2021-08-20 20:56:27,"Não mostra minhas doações de sangue, e demora para atualizar as vacinas.",3,70.2.9,0
199,2021-08-20 13:14:26,"Precisa melhorar a autenticação via banco credenciado, todos os dias pede nova autorização.",3,70.2.9,0
200,2021-08-20 11:51:24,Não consegue visualizar as vacinas.,3,70.2.9,0
201,2021-08-20 07:00:55,"O app é interessante, mas no meu não consta nada, a não ser a 1° dose covid, sendo q já tomei a 2° tem dois meses, nem o posto de saúde perto onde vou consta, nem as consultas e exames. Seria bom que atualizassem",3,70.2.9,0
202,2021-08-19 12:36:46,"O que aconteceu, que não estou mais conseguindo acessar a carteira de vacinação? 😡",3,70.2.9,0
