,date,content,score,version,thumbs
23,2021-10-11 09:27:27,"Mas são uns bocó... Aplicativo não está atualizado com as outras vacinas, somente covid19… Substituirão o outro aplicativo e não transferiram as informações... Do que adianta isso...",1,70.3.4,0
24,2021-10-11 08:39:39,Não libera para trocar a senha.,1,70.3.4,0
26,2021-10-11 06:36:53,Não consta minha vacina,1,70.3.4,0
27,2021-10-10 22:34:53,Tomei a segunda dose da vacina e até agora nada de atualizar Vamos trabalhar cambada Esse país não funciona nada do governo Impressionante,1,70.3.4,0
28,2021-10-10 21:48:42,Não gerar o PDF do cartão vacina no meu Mi A3!,1,70.3.4,0
29,2021-10-10 19:53:51,"Até hoje (10/10/2021) não consta a segunda dose da Coronavac, que tomei em maio/2021. O sistema como um todo precisa de atualização!",1,70.3.4,0
30,2021-10-10 19:46:54,"Eu sinceramente não vi até o presente momento nada de mais neste app pois não consta as consultas, também não consta vacinas enfim nada disponível lá",1,70.3.4,0
31,2021-10-10 16:10:43,"Já fazem mais de dois meses que tomei a primeira dose da vacina e até agora não aparece, abro chamado reclamo e não tenho nenhum retorno",1,70.3.4,0
32,2021-10-10 15:51:27,Não consigo nada puraqui!,1,70.3.4,0
33,2021-10-10 15:40:35,"Só serve como carteira de vacinação do COVID, não é integrado ao cadastro nacional de vacinas, não cadastra as alergias ou problemas de saúde, cheio de bugs.Tem que melhorar muito para cumprir o que se propõe.",1,70.3.4,0
34,2021-10-10 13:32:43,"Esse governo conseguiu piorar TUDO que já existia! Minha segunda dose da vacina simplesmente não aparece e fico impedida de frequentar certos lugares (e eu concordo com o passaporte sanitário, então nem reclamo).",1,70.3.4,0
36,2021-10-10 09:03:35,Não gera o certificado de vacinação,1,70.3.4,0
37,2021-10-09 22:13:42,"Não aparece as doses da vacina de COVID, aqui no Brasil estas coisas não funcionam, fica no papel (Carteira de vacinação) é mais seguro , não ofereçam um serviço que não tenham competência de manter, já desinstalei.",1,70.3.4,0
38,2021-10-09 19:14:13,"Preciso viajar para o exterior porém no meu app não aparece a opção em inglês, mas em outros aplicativos isso opção é bem fácil de ser acessada, abri um chamado e aguardo as orientações.",1,70.3.4,0
40,2021-10-09 18:10:04,"O nome do aplicativo deveria ser ""Vacina Covid"", pq é a única informação sobre o paciente que tem, bem atrasado o sistema, minha mãe possui diversas internações e nenhuma consta. Para inglês ver que se diz né....",1,70.3.4,0
41,2021-10-09 16:52:49,"A segunda dose da minha vacina não aparece, já tomei há 15 dias e nada, já fui na unidade de saúde que tomei a vacina e na secretaria de saúde da minha cidade e lá esta ok, pelo amor de Deus façam as coisas direito, eu preciso desse bendito comprovante pra daqui 20 dias, como um governo pode ser tão falho assim em absolutamente tudo que faz. VERGONHA.",1,70.3.4,0
42,2021-10-09 16:45:27,"Aplicativo lixo, tomei Astrazeneca e Pfizer e não libera meu certificado. Não salva os dados de login, tenho que autenticar no banco cada vez que abre.",1,70.3.4,0
43,2021-10-09 14:05:01,"Sou absolutamente contra obrigatoriedade de vacinação covid pois essas vacinas não têm segurança de longo prazo estabelecida. O ""passaporte"" e ""certificado de vacinação"" dá espaço para cassação de direitos individuais. Estou desinstalado esse APP.",1,70.0.3,0
44,2021-10-09 13:26:55,"Ruim e desatualizado, já faz 20 dias que tomei a 2° dose e ainda não consta no app.",1,70.3.4,0
45,2021-10-09 12:49:48,Não consigo acessar o aplicativo sempre da a informação de não consegue o endereço do aplicativo,1,70.3.4,0
46,2021-10-09 11:58:25,"O aplicativo não serve para absolutamente nada. Não contém nenhum registro de situações nas quais fiz uso do SUS e não emite o certificado de vacinação da Covid19 (no meu caso, fui voluntário da vacina da Janssen e fui informado de que o app não aceita a inserção de dados nessa hipótese). Decepção total.",1,70.2.9,1
47,2021-10-09 10:59:47,Não consigo me cadastrar 😕 fuca tudo em branco,1,70.3.4,0
48,2021-10-09 10:31:33,"Estou vacinado com as 2 doses desde o dia 27/07/2021 e ainda não consigo emitir o meu Cartão de Vacinação Digital, consequentemente, não posso participar de eventos em que ele é solicitado, como jogos de futebol, por exemplo, ou fazer uma viagem internacional. Já abri um chamado na Ouvidoria do SUS e no próprio app, porém nada de solução até agora... ESTOU SENDO PREJUDICADO E ESTOU REVOLTADO POR CAUSA DISSO!!! VOU ENTRAR COM UMA AÇÃO JUDICIAL PEDINDO RESSARCIMENTO POR DANOS MORAIS, NO MÍNIMO!!!",1,70.3.4,0
49,2021-10-09 09:02:59,Tomei a segunda dose da vacina no dia 29/09 e ainda não foi atualizado. Dez dias depois e nada ainda. É pra isso que eu pago impostos?,1,70.3.4,0
51,2021-10-09 07:41:49,"Já tomei as 2 doses a mais de 3 meses e não aparece nada de vacina, já entrei em contato com posto que eu tomei a vacina, e lá eles me informaram que já foi lançado no sistema e o erro de não aparecer no conecte sua é do próprio sistema do ministério da saúde, ou do conecte sus, resumidamente um fica jogando pro outro e até agora não aparece nada no conecte sus 😡",1,70.3.4,3
53,2021-10-09 00:58:38,"e quem tomou doses de diferentes fabricantes, não pode viajar? o aplicativo não libera o mesmo documentos em relação a quem tomou duas doses da mesma fabricante. por favor, resolvam, imediatamente",1,70.3.4,1
54,2021-10-08 23:14:41,"Não gostei porque não aparece todas minhas vacinas, e nem meus exames feitos ou que ainda vou realizar no posto de Saúde.",1,70.3.4,0
55,2021-10-08 21:04:00,"Na carteira de vacinação digital mostra que eu tomei apenas a primeira dose da vacina contra covid, sendo que eu já tomei as duas há mais de um mês. Complicado.",1,70.3.4,0
56,2021-10-08 20:19:56,Ainda precisa melhorar muito. Já tomei as duas doses e aqui só mostra uma. O app deixa muito a desejar.,1,70.3.4,0
57,2021-10-08 20:08:21,Aparece prêmio agora e não consigo acessar minhas vacinas,1,70.3.4,0
58,2021-10-08 19:58:17,"Lixo já tomei a vacina da covid dose única em agosto e até hj não gerou meu certificado, mas isso não é surpresa nesse país nada do SUS funciona mesmo",1,70.3.4,0
59,2021-10-08 19:12:36,"Péssimo, não serve pra nada. Um mês que já tomei a segunda dose e ainda não consta, impedindo de usar como comprovante de vacina. E ainda tem a cara de pau de colocar um banner pedindo voto no top10 da internet. Só se for nos 10 piores....",1,70.3.4,1
61,2021-10-08 15:12:17,O aplicativo diz que enviou um código para o meu celular e eu não recebo nada.,1,70.3.4,0
62,2021-10-08 14:57:59,"Tem problema com o login usando a conta Gov, toda vez que entra no app precisa fazer o login",1,70.3.4,0
64,2021-10-08 12:30:01,App péssimo não funciona melhorem,1,70.3.4,0
65,2021-10-08 11:51:59,"Um lixo. Pede confirmação de SMS, mas o envio do código é com um delay enorme. Quando chega, ja perdeu a validade. Para variar um lixo, como o SUS.",1,70.3.4,0
66,2021-10-08 11:29:06,"1 hora pra receber um SMS de confirmação, e quando chega ele já expirou, app inútil",1,70.3.4,0
67,2021-10-08 11:07:15,"Mais de uma hora esperando o SMS pra validar o acesso ao aplicativo. Qualquer plataforma de fundo de quintal, acontece isso instantaneamente. Na plataforma do governo não, retrato do Brasil.",1,70.3.4,1
68,2021-10-08 11:00:36,Orrivel,1,70.3.4,0
70,2021-10-08 09:59:50,Seria fantástico se as informações entrassem.,1,70.3.4,0
71,2021-10-08 09:40:51,Difícil instalação e não facilita a resolução,1,70.3.4,0
72,2021-10-08 09:26:44,Não funciona de jeito nenhum. Só dá erro ao fazer login. Impossível ver sua carteira de vacinação. Quando vão resolver isso? Os que produziram esse app são os mais bem pagos pra não fazer nada decente.,1,70.3.4,0
73,2021-10-08 07:49:35,"Não funciona mais, péssimo... Era pra ser zero estrelas...",1,70.3.4,0
74,2021-10-08 07:04:55,Não aparece nunhuma informação que não seja o cartão do SUS. Nenhum dado de vacina ou certificado.,1,70.3.4,0
75,2021-10-08 00:19:36,Não reconhece o login e a recuperação de senha não funciona. Indica a instalação do app gov.br a qual também esta mal avaliado pelos usuários. Esse app já funcionou adequadamente porém vem sofrendo com atualizações precárias.,1,70.3.4,0
76,2021-10-08 00:07:08,"Muito ruim, pra quê criaram esse aplicativo se a gente só consegue acessar os documentos digitais da gente no site do governo? Esse conecte sus é desnecessário",1,70.3.4,0
77,2021-10-07 23:33:13,"Isso presta não, só mostra o nome do usuário e o número do cartão, agora não mostra consultas marcadas, nem vacinas da covid-19, nem da primeira nem da segunda dose, não mostra informações sobre nada.",1,70.2.4,2
78,2021-10-07 22:27:55,Serve para nada,1,70.3.4,0
79,2021-10-07 20:51:46,"Horrivel, desinstalando!!! Só para passar raiva!!! Não faz a leitura o QR code e Só dá erro quando tento fazer o Login!",1,70.3.4,0
81,2021-10-07 20:36:11,Não está constando as doses das vacinas que tomei. Pra que serve então?,1,70.3.4,0
82,2021-10-07 19:43:21,"Tomei a segunda dose dia 23.09 e até hj não foi atualizado no app, alguém pode me ajudar ?",1,70.3.4,1
84,2021-10-07 14:56:23,Pessimo nao consigo recuperar senha sendo q nem criei conta,1,70.3.4,0
86,2021-10-07 13:02:47,Não consigo emitir meu certificado de vacina em outras línguas!,1,70.3.4,0
88,2021-10-07 08:25:23,Não atualiza meus dados e minhas vacinas,1,70.3.4,0
90,2021-10-06 23:06:56,Péssimo não baixem,1,70.3.4,0
91,2021-10-06 22:54:34,"Péssimo, tomei minha vacina do Covid 2 dose em Março/2021, fiz vários exames pelo SUS, tomei outras vacinas e até agora não tem nenhum registro de nada....",1,70.3.4,0
92,2021-10-06 22:42:57,Quer se estressar? Então baixe este lixo de app que não serve para nada,1,70.3.4,0
93,2021-10-06 21:06:24,Completei o esquema vacinal faz um mês e até o momento não aparece nem a primeira vacina.,1,70.3.4,0
97,2021-10-06 19:15:43,Não funciona app é perda de tempo !!!,1,70.3.4,0
99,2021-10-06 16:02:04,Não está reconhecendo meu rosto mais bem que poderiam colocar de dedo digital,1,70.3.4,0
100,2021-10-06 16:00:10,"Até hoje as mimhas duas doses da vacina da covid, e da dose única da gripe não entrou no app. Aparece nenhuma vacina que tomei. Ai quando eu precisar viajar eu não posso por conta da incompetência de vocês.",1,70.3.4,0
101,2021-10-06 15:07:56,"Em plena pandemia, com os lugares pedindo para comprar a vacinação, o app frequentemente apresenta problemas para logar.",1,70.3.4,0
102,2021-10-06 14:27:16,ATUALIZEMMMMMM A VACINA HIBRIDAAAAAAAAA QUE VERGONHAAAAAAAA ABSURDOOOOOOOO,1,70.3.4,1
105,2021-10-06 11:36:16,"Na parte de exame do Covid aparece dois resultados como negativo, sendo que um deles eu testei positivo, dados repassados errados. Infelizmente app sem credibilidade.",1,70.3.4,0
106,2021-10-06 11:35:59,Uma droga! Leva uma vida para registrar as doses da vacina... Não serve para muita coisa. Informática governamental!,1,70.3.4,0
107,2021-10-06 11:06:22,"App ruim, não consigo logar e preciso do comprovante da vacinação.",1,70.3.4,0
108,2021-10-06 10:22:35,Já se passaram 15 dias que tomei a segunda dose da vacina e ainda não consta no sistema.,1,70.3.4,0
109,2021-10-06 09:53:22,"A ideia é incrível mais o produto precisa oferecer os dados e isso em caso do meu CPF , não aconteceu até agora.",1,70.3.4,0
110,2021-10-06 09:00:00,Cada vez que vou entrar não reconhece minha senha,1,70.3.4,0
112,2021-10-06 08:14:15,"Incrível como os sistemas do governo não funcionam direito. A pouco tava o FGTS , agora o SUS. MEIA HORA para recuperar a senha nada. E deveriam fazer beanchmark com aplicativos de mercado. Os de vocês são muito fraco Oi s.",1,70.3.4,1
113,2021-10-06 07:58:44,O app não sai da tela de login.,1,70.3.4,0
114,2021-10-06 07:32:07,"Login do app, muito ruim, não utiliza impressão digital, tem q logar toda vez, pois não guarda a senha.",1,70.3.4,0
115,2021-10-05 23:58:04,"O app é inútil pra mim, não consta nenhum registro de vacinação, pego remédios pelo SUS tbm e nada consta, acredito que seja pq tenho dois números de CNS, na minha cidade insistem em usar o número antigo e não o que inicia com 7 que é o mais recente. Deveria ter uma unificação melhor de dados, obrigatório por parte dos municipios enviarem dados corretamente e capacitar os profissionais que fazem cadastros no sistema pois muitos não são capacitados corretamente. Falta melhor muito o app!",1,70.3.4,0
116,2021-10-05 23:32:00,"Para quem teve que tomar de modo híbrido por falta da Aztrazeneca na segunda dose, não emite certificado inglês e espanhol. Lastimável, visto que as pessoas tomaram a Pfizer por escassez da Aztrazeneca, pois era a alternativa no momento para completar a imunização. Muitas dessas que tem viagem para o exterior serão e já estão sendo prejudicadas diante da inércia do ministério para a resolução do problema.",1,70.3.4,1
119,2021-10-05 20:35:48,Lixo,1,70.3.4,0
120,2021-10-05 20:17:49,Não consigo tirar o certificado da vacina de covid nacional...como faz????,1,70.3.4,0
121,2021-10-05 19:59:43,Infelizmente é impossível fazer um cadastro,1,70.3.4,0
122,2021-10-05 18:14:10,"O aplicativo é horrível tô correndo o risco de perder meu emprego pq não consigo de nenhuma forma entrar com meu cpf fica dando que já tenho cadastro nunca nem baixei isso como vou te cadastro ? E pior a opção de recuperar senha nenhum deles funciona e aparece um final de número de celular cadastrado que eu não conheço, já fiz de tudo que posso imaginar para tentar recuperar essa senha será que alguém pode me ajudar por favor .",1,70.3.4,0
123,2021-10-05 17:54:18,Não estou conseguindo fazer o meu cadastro,1,70.3.4,0
124,2021-10-05 17:43:41,Não está aparencendo a segunda dose para quem tomou Pfizer ao invés da Aztrazeneca. Favor atualizar as informações Ministério da Saúde. Que desgoverno!,1,70.3.4,1
127,2021-10-05 17:13:36,"Não funciona,",1,70.3.4,0
130,2021-10-05 14:16:21,"Estou tentando recuperar minha senha, mas ele só dá opções pelo aplicativo do banco, preciso das opções de recuperação através de telefone ou e-mail.",1,70.3.4,0
131,2021-10-05 13:14:55,Tomei a minha 2° dose tem mais de um mês e ainda não consta como aplicado nesse aplicativo. É um atraso que atrapalha a vida da pessoa que depende disso pra entrar em determinados lugares.,1,70.3.4,0
132,2021-10-05 12:41:12,Tomei minha dose de reforço dia 27/9 e até hoje não consta no aplicativo e no entanto no app Poupatempo SP já consta... agradeço sua atenção,1,70.3.4,1
134,2021-10-05 11:21:38,Bom gostaria que fosse melhor pois não passa da página de autorização oque complica já que preciso acessar o App para poder resolver meu certificado de vacinação da covid gostaria de saber qual o passo a seguir na que estou tendo dificuldades para acessá lo,1,70.3.4,0
135,2021-10-05 10:28:26,"Está pedindo uma senha ,,, e eu não fiz senha",1,70.3.4,0
137,2021-10-05 08:10:46,Uma M...,1,70.3.4,0
138,2021-10-05 07:30:14,Com falhas,1,70.3.4,0
139,2021-10-05 01:14:33,Muito complicado 🤦🏽‍♂️😤,1,70.3.4,0
140,2021-10-04 21:34:18,Nao chega o codigo de verificacao. Um lixo de app.,1,70.3.4,0
141,2021-10-04 21:10:18,A iniciativa é boa. Porem o app tem que funcionar. Quando faço o login fica uma tela branca.,1,70.3.4,0
143,2021-10-04 19:22:00,Muito demorado para atualizar a segunda dose,1,70.3.4,0
144,2021-10-04 15:56:08,Muito ruim. Trava toda hora. Não dá pra ver nada meu. A gente clica nas opções e não abre nem com reza brava!! Desinstalei!!😡😡 E não funciona como dizem. Nem os serviços básicos. Horrível!!,1,70.3.4,1
146,2021-10-04 14:46:02,Difícil acesso,1,70.3.4,0
147,2021-10-04 12:14:21,"Não abre no meu celular Se for pra criar um app que não fuinciona, é melhor não tem",1,70.3.4,0
148,2021-10-04 11:53:08,"Perdi minha vaga de estagio porque o conecte SUS não lançou os dados da minha vacina para covid, absurdo total, pior é que reclamei em julho e até hoje eles não resolveram NADA!!",1,70.3.4,0
149,2021-10-04 10:59:28,Aplicativo péssimo não tem página para cadastrar o pior dos piores precisa melhorar muito,1,70.3.4,0
151,2021-10-04 10:28:40,Não aparece minhas informações corretamente,1,70.3.4,0
152,2021-10-04 10:08:09,"Péssimo app, toda hora que você entra no aplicativo tem que fazer login.",1,70.3.4,0
154,2021-10-04 08:42:03,"Faz tempo que tomei a vacina e ainda não foi inclusa no aplicativo, há uma desorganização e baixa tecnologia. E quando ligamos para saber alguma resposta somos tratados com ignorância. Não gostei.",1,70.3.4,2
156,2021-10-04 07:48:08,Tudo para dificultar a vida do cidadao,1,70.3.4,0
157,2021-10-03 22:32:19,APP péssimo até hoje não tem minhas vacinas receitas remédios nem exames que fiz,1,70.3.4,0
158,2021-10-03 22:28:34,"Tomei a segunda dose já faz 1 mês e até agora só consta a 1a. dose no app. Lembrando que o Estado de SP já dispõe de um decreto onde é obrigatório a apresentação do passaporte de vacina, o app deixa a desejar. No caso vou precisar andar com a carteira impressa.",1,70.3.4,0
159,2021-10-03 22:17:35,"Pede confirmação por e-mail, depois por celular aí pede autorização para acesso aos dados pessoais e quando finalmente vc acha que vai conseguir, aparece mensagem de erro dizendo para tentar novamente mais tarde.",1,70.3.4,0
160,2021-10-03 21:29:30,Não consegui nem me cadastrar pois pede pra criar conta em outro app porém ele não consegue fazer o reconhecimento facial,1,70.3.4,0
161,2021-10-03 21:10:25,"O aplicativo não funciona bem, tomei a segunda dose da vacina covid há 1 mês e até agora minha carteira de vacinação aparece desatualizada apenas com a primeira dose que foi em junho. O APP deveria funcionar clicando nas opções desejadas mas ele vai nos direcionando a frente e se tornando péssimo pois o objetivo nunca é alcançado.",1,70.3.4,2
162,2021-10-03 20:08:42,Sempre que for entrar tem q fazer login horrível zero estrelas,1,70.3.4,0
163,2021-10-03 18:55:37,Já tomei as duas doses e só aparece uma. Deve ser muito difícil atualizar. *Contém sarcasmo.,1,70.3.4,0
166,2021-10-03 13:44:38,Tive que instalar por causa do crédito social mais nada além disso,1,70.3.4,0
167,2021-10-03 13:17:58,Lixo,1,70.3.4,0
168,2021-10-03 11:25:29,Eu tomei minha vacina em março por ser profissional na saúde e até hoje minha vacinação não consta no sistema.,1,70.3.4,0
170,2021-10-03 10:33:21,já tem quase um mês que tomei a segunda dose e até agora não aparece no APP.,1,70.3.4,0
171,2021-10-03 06:06:50,"No aplicativo consta que tomei DUAS segundas doses. Na carteira de vacinação está correto: primeira, segunda e dose de reforço. Ninguém arruma. Que bagunça!!!",1,70.3.4,0
172,2021-10-03 01:43:51,"App lixo, parece que foi feito em fundo de quintal. Não libera o certificado de vacinação internacional para que tomou na segunda dose vacina diferente da primeira (vacinação heterológa) e no certificado da minha esposa aparece o gênero errado. Canais de suporte e ouvidoria são ficção para perder tempo.",1,70.3.4,0
173,2021-10-02 21:49:35,"Aplicativo horrível, pois já tomei as duas doses da vacina contra a Covid e só consta a primeira dose. Já preenchi o formulário para atualização e nada.",1,70.3.4,0
174,2021-10-02 21:44:12,APRENDE A SALVAR O LOGIN,1,70.3.4,0
175,2021-10-02 16:08:25,"Simplesmente um péssimo aplicativo,assim como os Três Poderes da República,e tudo que vem deles.",1,70.3.4,0
176,2021-10-02 15:34:59,Não Sei Pra Cria Um Aplicativo Desse. Afinal Tive Que Tirar Xerox Do Papel Da Minha Vacina É Plastificar Pq O Aplicativo Que Criaram Eu Achei Que Ia Me Facilitar Só me Atrapalhou Afinal Marca Que Tomei Só Uma Dose Sendo Que Tomei As Duas Doses. Um Erro,1,70.3.4,0
177,2021-10-02 14:17:09,App Lixo não funciona.,1,70.3.4,0
178,2021-10-02 14:04:48,"Já tomei as duas doses da vacina da covid, porém o app não atualizou as informações de nenhuma das doses.",1,70.3.4,0
179,2021-10-02 12:48:10,"Instalei para ter um comprovante de vacinação no celular. Aí pedem a agencia, conta e SENHA de 8 dígitos do aplicativo do meu banco kkkkkkkk Piada ne?",1,70.3.4,0
182,2021-10-02 11:57:30,Não aparece a minha segunda dose no aplicativo,1,70.3.4,0
184,2021-10-02 10:45:21,"Não consigo criar uma conta no gov.br, está dizendo que eu tenho conta, mas eu não tenho conta no gov.br",1,70.3.4,1
185,2021-10-02 10:25:53,Não consigo acessar nada por esse APP.,1,70.3.4,1
186,2021-10-02 10:23:23,Aplicativo que não da assistência Ja tomei as 2 doses da vacina ja fez 2 meses e não consta no conecte Sus ter aplicativo desse pra quê?,1,70.3.4,1
187,2021-10-02 06:58:58,"Péssimo aplicativo pois fica enrolando na hora de logar e pior na etapa ""não sou robô"". Os responsáveis têm que melhor muito...",1,70.3.4,1
188,2021-10-02 03:46:11,Instalei e só o que aparece é a tela branca. Não consigo acessar os dados.,1,70.3.4,1
189,2021-10-01 23:24:01,Uma lixo.,1,70.3.4,1
190,2021-10-01 20:18:06,Contém erro .não confere usuário ou senha.so consegui entrar a primeira vez.depois só dá erro. serviço Mal feito,1,70.3.4,0
192,2021-10-01 19:37:09,"Já tomei a segunda dose ,até agora não apareceu nada nesse aplicativo.",1,70.3.4,0
193,2021-10-01 19:37:07,"Esqueci minha senha e não consigo recuperar de jeito nenhum, em nenhuma das opções, e preciso muito do comprovante de vacina online, muito complicado",1,70.3.4,0
195,2021-10-01 18:58:29,"Ocorreu um erro ao acessar. Recebo essa notificação sempre que tento entrar pelo Santander, impossível usar esse app",1,70.3.4,0
196,2021-10-01 18:27:41,Sofrível!,1,70.3.4,0
197,2021-10-01 18:07:09,Fui vacinado e até agr não mostram meu cartão de vacinação do covid 19,1,70.3.4,0
200,2021-10-01 15:10:21,"Horrível! O APP simplesmente não funciona! Não consigo criar a conta! Nem a validação pelo QR code funciona! Pelo site no computador, o link para 1o acesso também não funciona. Só tem 2 explicações pra isso: incompetência ou boicotar o passaporte sanitário, visto que esse governo é contra! 😡",1,70.3.4,0
202,2021-10-01 12:58:26,Não consigo fazer o cadastro e quando baixo o aplicativo e coloco o CPF e tento recuperar chega o código no email e quando coloco não vai,1,70.3.4,0
203,2021-10-01 12:23:08,Péssimo aplicativo! Já faz quase um mês que tomei a segunda dose e o aplicativo não atualiza.,1,70.3.4,0
204,2021-10-01 10:59:14,"Aplicativo pouco funcional. Para entrar e criar login tem que baixar outro aplicativo (gov.br), o que acaba dificultando e tomando tempo do que deveria ser simples, como pro exemplo o certificado de vacinação que deveria ser disponibilizado mais facilmente.",1,70.3.4,17
205,2021-10-01 10:58:26,"Continua não disponibilizando o Certificado de Vacina na plataforma Android. Estão ""consertando"" desde AGOSTO quando o Ministério admitiu o BUG. Na época, a nota do G1 dizia que a plataforma IOS e o site oficial estavam normalizados (há controvérsias) mas que no Android os problemas persistiam.... E continua até hoje!!!!!! Quem precisa do tal PASSAPORTE DA VACINA recorre a quem???? Vergonha!!!!!!!",1,70.3.4,112
207,2021-10-01 10:39:30,Não manda o SMS com o código de ativação,1,70.3.4,0
208,2021-10-01 10:13:15,"Quando instalei o app, usei o cadastro feito, anteriormente p/app da Covid. Porém após digitar o CPF e a senha, o app pede para digitar um código de verificação que nunca chega. Não me deixa nenhuma opção para verificar o número do celular registrado. Decepcionante.",1,70.3.4,0
209,2021-10-01 08:25:43,"Eu já tentei todas as senhas possíveis e todas as formas de recuperação de senha, mas esta parte de recuperação de senha não funciona, não consigo clicar em nenhuma opção( tentei todas), inclusive na parte que diz para entrar em contato, caso não tenha conseguido fazer esta recuperação, ela não funciona! Já tirei o app e reinstalei e continua igual. As opções existem, mas é como se fossem apenas 1 texto sem te direcionar para nada.",1,70.3.4,13
210,2021-10-01 08:20:38,"Aparecem as duas doses, porém NÃO APARECE A OPÇÃO DO CERTIFICADO DE VACINAÇÃO, preciso viajar a trabalho para o EXTERIOR nos próximos dias e não aparece pra mim essa informação. Depois de retornar na UBS para reclamar, as duas doses foram enviadas novamente para o sistema, e agora??? SÓ APARECE A 1° DOSE QUE FOI APLICADA A MAIS DE 15 DIAS🙈 COMO EMITIR CERTIFICADO PARA VIAGEM??????? O app não foi feito para receber DOSES DIFERENTES??? PORQUE O SISTEMA NAO FUNCIONA? Porque NAO RESPONDEM ?",1,70.3.4,4
211,2021-10-01 05:11:26,NAO ESTOU CONSEGUINDO FAZER O CADASTRO PARA O LOGIN PARA ENTRA NAO TEM ESSA OPÇAO,1,70.3.4,0
212,2021-09-30 22:12:13,Ainda não está gerando certificado de vacinação corretamente,1,70.3.4,0
213,2021-09-30 20:42:17,O aplicativo péssimo não dá opção de se cadastrar vc coloca CPF diz que está broqueado,1,70.3.4,0
214,2021-09-30 15:43:27,"Aplicativo péssimo. Não consigo criar conta, quando digito o cpf não dão a opção de criar conta, nem consigo usar o qr code!!",1,70.3.4,0
215,2021-09-30 15:19:00,Demora para aparecer a segunda dose da vacina. De pessoas qie conheço apareceu no mesmo dia. Tem mais de 15 dias e nada. Não tem o certificado das 2 doses por aqui. No site/app do poupatempo está normal. Já aparece.,1,70.3.4,1
216,2021-09-30 14:35:38,"Implementar biometria, caderneta de vacinas.",1,70.3.4,0
218,2021-09-30 12:08:06,"horrível, não consigo me cadastrar e o tal do gov.br também não... um lixo",1,70.3.4,0
220,2021-09-30 09:01:44,"Tomei as 2 doses, porém só informam 1",1,70.3.4,0
221,2021-09-30 06:29:22,A minha segunda dose da vacina contra a Covid 19 não é visualizada nesse bizarro app!!!,1,70.3.4,0
222,2021-09-30 02:29:34,Precisa deixar fazer outro cadastro por perda de senha,1,70.3.4,0
223,2021-09-29 21:25:20,Horrível. Impossível fazer login. Só da erro.,1,70.3.4,0
224,2021-09-29 21:09:04,Não dá para cadastrar essa droga...... criem algo que funcione...,1,70.3.4,0
225,2021-09-29 21:06:16,Já tomei a segunda dose no mês previsto e não entrou no sistema. Quando será que vai atualizar?!,1,70.3.4,0
